Location_id,LSOA_of_Accident_Location,Longitude,Latitude,Urban_or_Rural_Area,CityID
62151,E01023827,-0.415275,51.631,1,19
62152,E01023857,-0.397698,51.674644,1,30
62153,E01023899,-0.407722,51.652749,1,60
62154,E01023887,-0.429268,51.681814,1,41
62155,E01023837,-0.508832,51.624403,2,30
62156,E01023849,-0.445254,51.620521,2,63
62157,E01023872,-0.402156,51.67947,1,63
62158,E01023867,-0.418907,51.651192,1,66
62159,E01023888,-0.404797,51.657835,1,37
62160,E01023808,-0.441281,51.706883,1,46
62161,E01023862,-0.395364,51.654739,1,5
62162,E01023883,-0.385209,51.647586,1,72
62163,E01023827,-0.414082,51.627927,1,82
62164,E01023886,-0.415647,51.653486,1,59
62165,E01023862,-0.395729,51.652586,1,8
62166,E01023883,-0.393163,51.643379,1,56
62167,E01023868,-0.418104,51.682564,1,51
62168,E01023851,-0.466292,51.639231,1,36
62169,E01023554,-0.384326,51.664299,2,29
62170,E01023893,-0.387209,51.688978,1,45
62171,E01023851,-0.465014,51.642811,1,62
62172,E01023902,-0.395162,51.648172,1,79
62173,E01023901,-0.404503,51.649738,1,74
62174,E01023854,-0.444638,51.676534,2,39
62175,E01023857,-0.397653,51.675902,1,60
62176,E01023806,-0.394103,51.616775,1,79
62177,E01023875,-0.386322,51.689505,1,63
62178,E01023842,-0.391476,51.625731,1,37
62179,E01023870,-0.406424,51.67737,1,67
62180,E01023817,-0.518422,51.667057,2,24
62181,E01023893,-0.385654,51.692014,1,68
62182,E01023895,-0.385865,51.665759,1,42
62183,E01023856,-0.403129,51.67238,1,32
62184,E01023827,-0.414195,51.628828,1,48
62185,E01023869,-0.403223,51.67382,1,61
62186,E01023877,-0.384763,51.688584,1,11
62187,E01023859,-0.397077,51.659438,1,60
62188,E01023862,-0.391391,51.652617,1,79
62189,E01023895,-0.38615,51.665853,1,28
62190,E01023893,-0.395083,51.691333,1,71
62191,E01023867,-0.414067,51.649058,1,45
62192,E01023888,-0.407831,51.662013,1,53
62193,E01023804,-0.416522,51.707181,1,43
62194,E01023867,-0.414799,51.652935,1,8
62195,E01023861,-0.399609,51.661451,1,45
62196,E01023861,-0.401526,51.660398,1,38
62197,E01023854,-0.469515,51.685133,2,67
62198,E01023866,-0.423004,51.641445,1,32
62199,E01023861,-0.399237,51.655601,1,33
62200,E01023893,-0.385648,51.692193,1,51
62201,E01023882,-0.38323,51.638207,1,21
62202,E01023837,-0.509708,51.624144,2,9
62203,E01023837,-0.504311,51.6301,2,55
62204,E01023845,-0.404389,51.636518,1,71
62205,E01023906,-0.404206,51.691098,1,59
62206,E01023853,-0.486594,51.641473,1,10
62207,E01023831,-0.434366,51.693392,1,35
62208,E01023889,-0.413219,51.669189,1,37
62209,E01023854,-0.507312,51.679505,2,29
62210,E01023829,-0.419382,51.695709,2,83
62211,E01023880,-0.402229,51.660947,1,67
62212,E01023824,-0.433509,51.655344,1,62
62213,E01023861,-0.399796,51.656148,1,3
62214,E01023888,-0.40484,51.660713,1,65
62215,E01023860,-0.387868,51.66228,1,36
62216,E01023886,-0.419847,51.653273,1,39
62217,E01023896,-0.393566,51.681062,1,71
62218,E01023866,-0.422336,51.644044,1,24
62219,E01023817,-0.514037,51.650816,1,61
62220,E01023883,-0.397131,51.641545,1,52
62221,E01023875,-0.392088,51.681941,1,56
62222,E01023887,-0.430231,51.683266,2,34
62223,E01023871,-0.406788,51.68349,1,57
62224,E01023554,-0.384329,51.664209,2,50
62225,E01023859,-0.392809,51.657492,1,20
62226,E01023881,-0.425018,51.67924,1,43
62227,E01023861,-0.399807,51.659925,1,77
62228,E01023844,-0.386678,51.626564,1,60
62229,E01023887,-0.42027,51.666047,1,14
62230,E01023895,-0.393326,51.66739,1,74
62231,E01023889,-0.412801,51.668734,1,66
62232,E01023886,-0.42639,51.652192,2,61
62233,E01023817,-0.50452,51.658878,2,28
62234,E01023838,-0.515867,51.621345,2,9
62235,E01023837,-0.511169,51.619217,2,34
62236,E01023905,-0.385124,51.694704,1,60
62237,E01023827,-0.414195,51.628828,1,24
62238,E01023861,-0.399429,51.654255,1,81
62239,E01023907,-0.418409,51.686255,2,52
62240,E01023905,-0.391855,51.696685,2,46
62241,E01023833,-0.408959,51.695839,2,23
62242,E01023827,-0.40785,51.628472,1,1
62243,E01023837,-0.510846,51.637917,2,5
62244,E01023904,-0.401409,51.700682,1,40
62245,E01023888,-0.411391,51.655317,1,36
62246,E01023899,-0.407423,51.653015,1,49
62247,E01023857,-0.397034,51.677063,1,74
62248,E01023860,-0.391874,51.655321,1,49
62249,E01023831,-0.432351,51.701458,1,80
62250,E01023849,-0.443684,51.61996,1,40
62251,E01023812,-0.476538,51.648267,1,38
62252,E01023807,-0.422012,51.740705,2,15
62253,E01023808,-0.442542,51.716521,1,68
62254,E01023825,-0.440594,51.646896,1,41
62255,E01023887,-0.429951,51.682992,2,30
62256,E01023858,-0.396341,51.672107,1,18
62257,E01023555,-0.366966,51.668555,1,47
62258,E01023862,-0.38677,51.648417,1,50
62259,E01023862,-0.396998,51.653503,1,72
62260,E01023555,-0.348466,51.656337,2,28
62261,E01023872,-0.393848,51.681245,1,28
62262,E01023849,-0.468074,51.6335,1,18
62263,E01023855,-0.396665,51.671123,1,22
62264,E01023861,-0.398576,51.65793,1,16
62265,E01023837,-0.50778,51.625648,2,73
62266,E01023863,-0.412255,51.651282,1,6
62267,E01023888,-0.402393,51.66041,1,37
62268,E01023903,-0.408903,51.652046,1,47
62269,E01023820,-0.455281,51.648529,1,77
62270,E01023808,-0.439933,51.708213,1,27
62271,E01023879,-0.410888,51.669697,1,70
62272,E01023905,-0.387229,51.692485,1,30
62273,E01023887,-0.421516,51.675955,1,26
62274,E01023901,-0.405979,51.648859,1,1
62275,E01023887,-0.413354,51.669461,1,82
62276,E01023861,-0.401989,51.655459,1,20
62277,E01023849,-0.468155,51.635389,2,22
62278,E01023905,-0.398094,51.692094,1,56
62279,E01023884,-0.380625,51.646444,1,42
62280,E01023810,-0.36875,51.622899,1,65
62281,E01023883,-0.397281,51.641367,1,51
62282,E01023885,-0.387604,51.645281,1,48
62283,E01023905,-0.3927,51.697326,1,55
62284,E01023902,-0.403337,51.649992,1,26
62285,E01023858,-0.396489,51.672019,1,41
62286,E01023806,-0.398237,51.61836,1,60
62287,E01023872,-0.396573,51.681912,1,32
62288,E01023907,-0.413235,51.685286,1,22
62289,E01023904,-0.40274,51.695754,1,60
62290,E01023885,-0.392881,51.643195,1,46
62291,E01023887,-0.423795,51.676975,2,42
62292,E01023857,-0.398778,51.676817,1,56
62293,E01023861,-0.401989,51.655459,1,11
62294,E01023861,-0.396944,51.663213,1,1
62295,E01023862,-0.396291,51.653043,1,81
62296,E01023896,-0.392547,51.681228,1,84
62297,E01023825,-0.428576,51.651681,2,3
62298,E01023861,-0.397024,51.660966,1,74
62299,E01023890,-0.393116,51.681505,1,59
62300,E01023861,-0.39706,51.655841,1,75
62301,E01023854,-0.478106,51.696395,2,54
62302,E01023888,-0.409776,51.656014,1,1
62303,E01023889,-0.412525,51.668371,1,43
62304,E01023886,-0.424424,51.654683,2,36
62305,E01023861,-0.398113,51.654687,1,52
62306,E01023850,-0.466898,51.634114,1,27
62307,E01023862,-0.396147,51.653041,1,50
62308,E01023866,-0.417631,51.646319,1,69
62309,E01023838,-0.504476,51.629473,2,36
62310,E01023862,-0.39423,51.654094,1,9
62311,E01023807,-0.411974,51.721327,1,36
62312,E01023833,-0.404707,51.701536,2,9
62313,E01023854,-0.461713,51.659224,2,33
62314,E01023831,-0.432414,51.687072,2,56
62315,E01023849,-0.44966,51.622647,2,61
62316,E01023889,-0.417788,51.666733,1,75
62317,E01023832,-0.384215,51.699907,2,19
62318,E01023435,-0.438169,51.780396,1,67
62319,E01023848,-0.496823,51.64682,1,45
62320,E01023860,-0.391497,51.653697,1,73
62321,E01023831,-0.431775,51.684635,2,15
62322,E01023552,-0.371497,51.671226,2,32
62323,E01023861,-0.398966,51.659194,1,11
62324,E01023896,-0.394576,51.677029,1,77
62325,E01023862,-0.392104,51.652896,1,3
62326,E01023844,-0.387199,51.62819,1,71
62327,E01023882,-0.384075,51.638848,1,33
62328,E01023861,-0.404071,51.657915,1,18
62329,E01023807,-0.411087,51.717718,1,1
62330,E01023857,-0.396325,51.672557,1,75
62331,E01023861,-0.39743,51.657645,1,11
62332,E01023897,-0.381809,51.678113,1,18
62333,E01023890,-0.390316,51.687042,1,7
62334,E01023858,-0.396049,51.672193,1,51
62335,E01023851,-0.472744,51.640754,1,62
62336,E01023861,-0.39924,51.655511,1,34
62337,E01023881,-0.419452,51.681233,1,59
62338,E01023905,-0.398236,51.692186,1,56
62339,E01023833,-0.412773,51.694361,1,72
62340,E01023828,-0.388277,51.630363,1,24
62341,E01023872,-0.393845,51.681335,1,32
62342,E01023861,-0.400417,51.659034,1,74
62343,E01023865,-0.413347,51.644822,1,61
62344,E01023893,-0.391673,51.689578,1,70
62345,E01023802,-0.411578,51.703697,1,29
62346,E01023882,-0.384121,51.645683,1,77
62347,E01023861,-0.396944,51.663213,1,71
62348,E01023860,-0.394864,51.656621,1,9
62349,E01023843,-0.388548,51.622723,1,71
62350,E01023862,-0.397692,51.654321,1,11
62351,E01023867,-0.415025,51.6506,1,79
62352,E01023850,-0.470204,51.638923,1,11
62353,E01023907,-0.413377,51.685377,1,7
62354,E01023889,-0.417785,51.666823,1,7
62355,E01023816,-0.5043,51.652401,2,52
62356,E01023871,-0.407219,51.683586,1,34
62357,E01023866,-0.416626,51.646125,1,81
62358,E01023859,-0.396996,51.657639,1,27
62359,E01023826,-0.45059,51.646219,1,66
62360,E01023907,-0.414398,51.685121,1,69
62361,E01023841,-0.434843,51.629195,1,27
62362,E01023891,-0.410651,51.684711,1,35
62363,E01023861,-0.402475,51.658073,1,48
62364,E01023868,-0.41029,51.678502,1,19
62365,E01023808,-0.44097,51.711734,1,73
62366,E01023860,-0.388016,51.662192,1,58
62367,E01023831,-0.430885,51.685253,2,9
62368,E01023352,-0.622196,51.783057,2,40
62369,E01023405,-0.461747,51.764881,1,83
62370,E01023402,-0.449095,51.77038,1,59
62371,E01023352,-0.639185,51.791797,2,32
62372,E01023352,-0.581886,51.806406,2,75
62373,E01023346,-0.444441,51.766632,1,76
62374,E01023351,-0.45613,51.759592,1,71
62375,E01023353,-0.467223,51.735819,1,18
62376,E01023345,-0.436631,51.75358,2,70
62377,E01023345,-0.443946,51.755745,1,23
62378,E01023353,-0.47133,51.73857,1,29
62379,E01023722,-0.423344,51.756549,2,61
62380,E01023398,-0.473229,51.746687,2,7
62381,E01023349,-0.453646,51.755963,1,81
62382,E01023432,-0.465414,51.840461,2,78
62383,E01023398,-0.47267,51.754683,1,11
62384,E01023356,-0.561748,51.810208,2,20
62385,E01023382,-0.476349,51.74439,2,30
62386,E01023403,-0.45598,51.763996,1,28
62387,E01023370,-0.578546,51.765003,1,33
62388,E01023349,-0.454071,51.756238,1,77
62389,E01023351,-0.461051,51.75552,1,46
62390,E01023409,-0.433768,51.748416,1,16
62391,E01023416,-0.612634,51.782855,2,62
62392,E01023349,-0.444575,51.750088,1,78
62393,E01023345,-0.436616,51.754029,2,75
62394,E01023352,-0.621187,51.787631,2,6
62395,E01023419,-0.668286,51.812991,2,45
62396,E01023388,-0.473112,51.745876,1,70
62397,E01023430,-0.417214,51.81995,2,59
62398,E01023399,-0.472997,51.766467,2,56
62399,E01023430,-0.441636,51.827021,2,70
62400,E01023390,-0.479042,51.763398,2,40
62401,E01023354,-0.473758,51.743907,1,77
62402,E01023391,-0.480548,51.757393,2,67
62403,E01023354,-0.480128,51.743989,2,68
62404,E01023382,-0.481667,51.745628,1,72
62405,E01023424,-0.703725,51.826695,2,72
62406,E01023371,-0.58876,51.758112,1,40
62407,E01023416,-0.597963,51.760381,2,19
62408,E01023374,-0.530246,51.721697,2,30
62409,E01023355,-0.52107,51.767711,1,56
62410,E01023399,-0.472739,51.756932,1,5
62411,E01023354,-0.473613,51.743905,1,31
62412,E01023411,-0.435233,51.752122,1,30
62413,E01023346,-0.44732,51.771436,1,41
62414,E01023406,-0.447681,51.701752,2,73
62415,E01023355,-0.528702,51.769245,1,51
62416,E01023352,-0.601159,51.802321,2,13
62417,E01023362,-0.555179,51.761571,1,71
62418,E01023353,-0.459144,51.734904,1,4
62419,E01023374,-0.534787,51.724541,2,56
62420,E01023406,-0.444227,51.701167,2,45
62421,E01023394,-0.458103,51.774005,1,41
62422,E01023407,-0.4531,51.725293,1,29
62423,E01023352,-0.63904,51.791795,2,3
62424,E01023354,-0.479983,51.743987,2,10
62425,E01023409,-0.433771,51.748326,1,2
62426,E01023433,-0.460634,51.835903,2,27
62427,E01023393,-0.457705,51.772921,1,12
62428,E01023398,-0.474107,51.746429,1,29
62429,E01023398,-0.473916,51.752091,1,41
62430,E01023424,-0.681358,51.827345,2,61
62431,E01023400,-0.472797,51.755224,1,56
62432,E01023395,-0.444385,51.772476,1,76
62433,E01023410,-0.431627,51.747488,1,26
62434,E01023419,-0.658595,51.807126,1,16
62435,E01023416,-0.603709,51.776095,2,79
62436,E01023423,-0.668935,51.790969,1,78
62437,E01023411,-0.445358,51.74839,1,2
62438,E01023424,-0.673443,51.815207,2,21
62439,E01023388,-0.471932,51.746491,1,16
62440,E01023352,-0.581129,51.8028,2,16
62441,E01023374,-0.532376,51.722983,2,28
62442,E01023345,-0.424812,51.760166,1,77
62443,E01023388,-0.473407,51.7457,2,14
62444,E01023399,-0.468177,51.767573,2,26
62445,E01023354,-0.473764,51.743727,1,39
62446,E01023400,-0.475645,51.7567,1,41
62447,E01023431,-0.512692,51.797728,2,14
62448,E01023407,-0.452585,51.719171,1,5
62449,E01023346,-0.443014,51.765983,1,33
62450,E01023375,-0.494598,51.70524,2,37
62451,E01023722,-0.423366,51.75592,2,53
62452,E01023398,-0.473787,51.75164,1,37
62453,E01023377,-0.536177,51.717365,2,67
62454,E01023422,-0.646827,51.79809,1,66
62455,E01023377,-0.529892,51.701371,2,41
62456,E01023432,-0.453176,51.833287,2,42
62457,E01023424,-0.686838,51.813559,2,25
62458,E01023406,-0.444378,51.700989,2,18
62459,E01023390,-0.478993,51.769152,2,4
62460,E01023398,-0.468421,51.747524,1,76
62461,E01023353,-0.47048,51.738019,1,59
62462,E01023365,-0.567137,51.7592,1,42
62463,E01023352,-0.627113,51.78824,2,65
62464,E01023382,-0.476496,51.744302,2,83
62465,E01023367,-0.544721,51.753349,2,73
62466,E01023398,-0.475407,51.750852,1,40
62467,E01023354,-0.474183,51.739866,1,68
62468,E01023398,-0.473793,51.75146,1,70
62469,E01023831,-0.444409,51.70009,2,83
62470,E01023355,-0.537153,51.772318,1,7
62471,E01023388,-0.47268,51.745781,1,13
62472,E01023361,-0.563919,51.760149,1,11
62473,E01023382,-0.492043,51.742884,1,44
62474,E01023348,-0.445052,51.757288,1,35
62475,E01023433,-0.464128,51.835589,2,34
62476,E01023396,-0.458429,51.772931,2,14
62477,E01023430,-0.427145,51.822242,2,74
62478,E01023357,-0.451606,51.747843,1,21
62479,E01023403,-0.456128,51.763908,1,46
62480,E01023353,-0.471435,51.744056,1,21
62481,E01023353,-0.467226,51.735729,1,17
62482,E01023420,-0.662448,51.794582,1,52
62483,E01023378,-0.509397,51.743735,2,67
62484,E01023350,-0.460812,51.749762,1,25
62485,E01023347,-0.446778,51.757671,1,39
62486,E01023388,-0.472403,51.745418,1,22
62487,E01023378,-0.518394,51.743219,2,16
62488,E01023352,-0.581129,51.8028,2,70
62489,E01023357,-0.449107,51.748889,1,21
62490,E01023430,-0.434467,51.824498,2,57
62491,E01023406,-0.451411,51.7027,2,6
62492,E01023407,-0.452959,51.725201,1,19
62493,E01023437,-0.433537,51.776018,2,55
62494,E01023429,-0.493769,51.756304,1,71
62495,E01023369,-0.58436,51.764444,1,15
62496,E01023345,-0.437594,51.763484,1,17
62497,E01023411,-0.435233,51.752122,1,72
62498,E01023370,-0.578839,51.764917,1,48
62499,E01023399,-0.473145,51.766379,2,32
62500,E01023346,-0.437083,51.769861,1,68
62501,E01023353,-0.461399,51.736732,1,67
62502,E01023420,-0.671011,51.799265,1,80
62503,E01023411,-0.435233,51.752122,1,68
62504,E01023398,-0.47267,51.754683,1,70
62505,E01023423,-0.673317,51.789849,2,3
62506,E01023407,-0.457009,51.72957,1,48
62507,E01023431,-0.485645,51.830203,2,33
62508,E01023406,-0.44938,51.711306,1,37
62509,E01023391,-0.475768,51.757331,1,74
62510,E01023354,-0.488948,51.740146,2,80
62511,E01023423,-0.678291,51.793322,1,80
62512,E01023356,-0.538441,51.790768,2,32
62513,E01023378,-0.480409,51.73563,2,65
62514,E01023387,-0.45156,51.749191,1,61
62515,E01023382,-0.489573,51.743122,2,39
62516,E01023432,-0.453179,51.833198,2,51
62517,E01023349,-0.453504,51.755871,1,22
62518,E01023377,-0.550533,51.72114,2,33
62519,E01023354,-0.474889,51.740414,2,74
62520,E01023419,-0.640471,51.816539,2,20
62521,E01023416,-0.584256,51.786293,2,69
62522,E01023345,-0.432628,51.764586,1,18
62523,E01023405,-0.468032,51.767571,2,9
62524,E01023431,-0.457924,51.787761,2,37
62525,E01023387,-0.455275,51.746453,1,3
62526,E01023420,-0.662335,51.793501,1,8
62527,E01023354,-0.484227,51.742693,1,53
62528,E01023406,-0.444089,51.700985,2,37
62529,E01023422,-0.642171,51.798575,2,40
62530,E01023400,-0.474154,51.753623,1,46
62531,E01023349,-0.455011,51.754182,1,78
62532,E01023351,-0.457419,51.760059,1,16
62533,E01023409,-0.433623,51.748414,1,60
62534,E01023378,-0.500408,51.74398,2,9
62535,E01023431,-0.484042,51.808782,2,67
62536,E01023416,-0.60974,51.768523,2,57
62537,E01023347,-0.445755,51.757927,1,66
62538,E01023406,-0.456111,51.70492,2,22
62539,E01023420,-0.662332,51.793591,1,21
62540,E01023430,-0.427972,51.823512,2,7
62541,E01023348,-0.445477,51.757563,1,55
62542,E01023367,-0.567594,51.749314,2,39
62543,E01023349,-0.454068,51.756328,1,75
62544,E01023429,-0.494392,51.759369,1,70
62545,E01023354,-0.473779,51.743277,1,70
62546,E01023354,-0.480231,51.736617,2,32
62547,E01023415,-0.429452,51.739186,2,24
62548,E01023353,-0.468909,51.737369,1,22
62549,E01023402,-0.448855,51.768938,1,46
62550,E01023359,-0.446923,51.740767,1,60
62551,E01023411,-0.446491,51.749124,1,21
62552,E01023395,-0.450045,51.780733,2,59
62553,E01023406,-0.45568,51.704825,2,45
62554,E01023429,-0.492206,51.755385,1,56
62555,E01023424,-0.673588,51.815209,2,45
62556,E01023410,-0.428661,51.74529,1,62
62557,E01023354,-0.476189,51.740521,1,64
62558,E01023398,-0.472441,51.752881,1,8
62559,E01023431,-0.476204,51.774511,2,3
62560,E01023426,-0.662917,51.793418,1,69
62561,E01023379,-0.491247,51.745032,1,20
62562,E01023408,-0.466564,51.712521,2,2
62563,E01023347,-0.446577,51.759286,1,39
62564,E01023390,-0.488312,51.763517,1,26
62565,E01023399,-0.475049,51.765774,2,38
62566,E01023431,-0.506755,51.793067,2,49
62567,E01023422,-0.646389,51.798174,1,31
62568,E01023416,-0.604319,51.775113,2,64
62569,E01023430,-0.481541,51.840041,2,70
62570,E01023379,-0.491214,51.74602,1,19
62571,E01023349,-0.451979,51.749646,1,81
62572,E01023411,-0.442101,51.750415,1,36
62573,E01023410,-0.428661,51.74529,1,81
62574,E01023411,-0.435563,51.750958,1,77
62575,E01023359,-0.446519,51.739863,1,43
62576,E01023411,-0.435233,51.752122,1,19
62577,E01023414,-0.451767,51.730401,1,9
62578,E01023363,-0.582643,51.768379,1,77
62579,E01023368,-0.5713,51.760419,1,71
62580,E01023399,-0.472961,51.763229,2,43
62581,E01023346,-0.444173,51.770225,1,67
62582,E01023346,-0.442315,51.765255,1,34
62583,E01023374,-0.533369,51.723624,2,17
62584,E01023361,-0.564589,51.761866,1,2
62585,E01023406,-0.446209,51.706678,1,35
62586,E01023404,-0.471633,51.763931,1,26
62587,E01023403,-0.448728,51.768397,1,23
62588,E01023422,-0.644934,51.798337,1,45
62589,E01023372,-0.575437,51.74869,2,83
62590,E01023407,-0.450445,51.718244,1,18
62591,E01023430,-0.427108,51.82332,2,61
62592,E01023389,-0.46149,51.742578,1,70
62593,E01023431,-0.442635,51.810668,2,52
62594,E01023426,-0.6619,51.793496,1,80
62595,E01023398,-0.473925,51.751822,1,23
62596,E01023410,-0.428661,51.74529,1,69
62597,E01023395,-0.444089,51.772652,1,24
62598,E01023807,-0.416684,51.731552,2,81
62599,E01023398,-0.472703,51.753694,1,25
62600,E01023392,-0.490307,51.764532,1,49
62601,E01023414,-0.452501,51.734367,1,33
62602,E01023395,-0.444089,51.772652,1,32
62603,E01023355,-0.51773,51.772345,1,75
62604,E01023361,-0.570082,51.762293,1,32
62605,E01023403,-0.456276,51.76382,1,68
62606,E01023377,-0.523975,51.740861,2,50
62607,E01023374,-0.513768,51.716454,2,11
62608,E01023418,-0.660269,51.799592,1,40
62609,E01023416,-0.594119,51.758177,2,73
62610,E01023430,-0.428839,51.823613,2,49
62611,E01023356,-0.550317,51.800266,2,25
62612,E01023431,-0.444162,51.812667,2,60
62613,E01023398,-0.480403,51.757391,2,55
62614,E01023403,-0.448547,51.765247,1,31
62615,E01023355,-0.545284,51.767384,2,33
62616,E01023348,-0.453776,51.756414,1,11
62617,E01023409,-0.433544,51.754887,2,62
62618,E01023400,-0.475346,51.756966,1,45
62619,E01023395,-0.449903,51.780641,2,36
62620,E01023411,-0.436055,51.753482,1,78
62621,E01023400,-0.475642,51.75679,1,66
62622,E01023408,-0.468625,51.715785,2,30
62623,E01023429,-0.492731,51.75701,1,69
62624,E01023412,-0.437027,51.750527,1,28
62625,E01023408,-0.471215,51.711952,2,45
62626,E01023374,-0.513018,51.717254,2,61
62627,E01023395,-0.442761,51.773353,1,76
62628,E01023401,-0.463018,51.761571,1,12
62629,E01023426,-0.668492,51.791233,1,38
62630,E01023400,-0.475626,51.757239,1,30
62631,E01023430,-0.425667,51.823031,2,1
62632,E01023407,-0.461821,51.724328,1,37
62633,E01023430,-0.444352,51.828225,2,12
62634,E01023354,-0.473613,51.743905,1,29
62635,E01023378,-0.508384,51.73491,1,16
62636,E01023398,-0.470143,51.747996,1,56
62637,E01023399,-0.471975,51.758091,1,22
62638,E01023398,-0.473575,51.753616,1,49
62639,E01023352,-0.627662,51.78447,2,53
62640,E01023352,-0.643272,51.781234,2,19
62641,E01023398,-0.472703,51.753694,1,70
62642,E01023762,-0.174423,51.907072,1,57
62643,E01023786,-0.186541,51.887747,1,45
62644,E01023758,-0.212657,51.903433,1,5
62645,E01023756,-0.181342,51.897738,1,17
62646,E01023767,-0.158199,51.905651,2,70
62647,E01023787,-0.192206,51.920386,2,31
62648,E01023798,-0.21692,51.905926,1,77
62649,E01023794,-0.188088,51.88903,1,83
62650,E01023798,-0.217153,51.911055,1,11
62651,E01023786,-0.198654,51.897375,1,8
62652,E01023763,-0.158029,51.874265,1,74
62653,E01023800,-0.209744,51.925509,1,72
62654,E01023770,-0.169863,51.915544,1,34
62655,E01023768,-0.156433,51.913266,2,82
62656,E01023753,-0.160359,51.89903,1,78
62657,E01023763,-0.16299,51.884414,2,33
62658,E01023777,-0.192133,51.918586,1,27
62659,E01023775,-0.207844,51.907496,1,77
62660,E01023786,-0.202235,51.898688,1,2
62661,E01023754,-0.159804,51.898392,1,1
62662,E01023796,-0.223309,51.909799,1,4
62663,E01023798,-0.216308,51.899352,1,24
62664,E01023793,-0.16908,51.891883,1,66
62665,E01023783,-0.186257,51.880369,1,10
62666,E01023786,-0.202827,51.898428,1,74
62667,E01023758,-0.203539,51.898798,1,35
62668,E01023760,-0.160078,51.902353,2,68
62669,E01023793,-0.172867,51.891672,1,47
62670,E01023786,-0.186378,51.888194,1,40
62671,E01023758,-0.198567,51.899532,1,69
62672,E01023765,-0.171591,51.883739,1,73
62673,E01023778,-0.193919,51.913938,1,78
62674,E01023755,-0.194846,51.890842,1,74
62675,E01023757,-0.191792,51.905362,1,30
62676,E01023750,-0.156926,51.894121,2,45
62677,E01023776,-0.208556,51.907867,1,68
62678,E01023776,-0.210442,51.915269,1,25
62679,E01023779,-0.191785,51.905542,1,55
62680,E01023800,-0.217774,51.924732,1,58
62681,E01023798,-0.215861,51.903302,1,46
62682,E01023779,-0.191912,51.905994,1,32
62683,E01023801,-0.176695,51.929948,1,37
62684,E01023792,-0.174857,51.896379,1,16
62685,E01023776,-0.209366,51.913095,1,65
62686,E01023778,-0.192724,51.914729,1,36
62687,E01023600,-0.21127,51.931018,2,82
62688,E01023758,-0.198291,51.899168,1,62
62689,E01023758,-0.202504,51.899232,1,81
62690,E01023757,-0.191508,51.901581,1,8
62691,E01023800,-0.216105,51.922818,1,82
62692,E01023758,-0.203535,51.898888,1,45
62693,E01023775,-0.207844,51.907496,1,55
62694,E01023767,-0.158202,51.905561,2,74
62695,E01023753,-0.158562,51.896754,1,11
62696,E01023781,-0.185393,51.916234,1,56
62697,E01023798,-0.223181,51.909348,1,12
62698,E01023761,-0.17107,51.90729,1,37
62699,E01023467,-0.134796,51.866975,2,19
62700,E01023758,-0.200265,51.904323,1,56
62701,E01023776,-0.209292,51.911295,1,49
62702,E01023758,-0.207104,51.904158,1,27
62703,E01023780,-0.176899,51.917722,1,53
62704,E01023756,-0.182654,51.904862,1,78
62705,E01023763,-0.161465,51.875488,2,49
62706,E01023786,-0.202506,51.888262,2,64
62707,E01023769,-0.17117,51.915564,1,82
62708,E01023786,-0.200004,51.889033,1,42
62709,E01023754,-0.161275,51.897966,1,4
62710,E01023600,-0.211125,51.931016,2,52
62711,E01023758,-0.197322,51.901581,1,23
62712,E01023777,-0.192671,51.919673,2,56
62713,E01023788,-0.18639,51.923983,1,67
62714,E01023776,-0.208996,51.915067,1,35
62715,E01023775,-0.207326,51.909557,1,48
62716,E01023800,-0.217919,51.924734,1,62
62717,E01023758,-0.20294,51.899239,1,49
62718,E01023786,-0.197741,51.894753,1,78
62719,E01023776,-0.209199,51.913632,1,28
62720,E01023615,-0.293119,51.943653,2,43
62721,E01023786,-0.203972,51.887924,2,22
62722,E01023791,-0.179113,51.891769,1,42
62723,E01023776,-0.214541,51.910925,1,17
62724,E01023629,-0.172621,51.869098,2,38
62725,E01023791,-0.169978,51.88767,1,3
62726,E01023780,-0.181052,51.912121,1,56
62727,E01023599,-0.166425,51.928529,1,55
62728,E01023750,-0.160367,51.88815,1,17
62729,E01023786,-0.202235,51.898688,1,69
62730,E01023775,-0.207844,51.907496,1,40
62731,E01023758,-0.206807,51.904333,1,28
62732,E01023762,-0.176569,51.911512,1,27
62733,E01023786,-0.203404,51.898526,1,57
62734,E01023774,-0.178487,51.918016,1,69
62735,E01023762,-0.174467,51.905994,1,14
62736,E01023785,-0.173577,51.877745,1,3
62737,E01023783,-0.187793,51.885518,1,81
62738,E01023775,-0.207228,51.904699,1,76
62739,E01023756,-0.185675,51.902031,1,70
62740,E01023779,-0.204052,51.907798,1,29
62741,E01023756,-0.18623,51.899072,1,8
62742,E01023758,-0.200683,51.904779,1,6
62743,E01023791,-0.169702,51.887306,1,80
62744,E01023758,-0.200158,51.899736,1,30
62745,E01023786,-0.20283,51.898338,1,12
62746,E01023758,-0.19844,51.89908,1,15
62747,E01023798,-0.216629,51.905921,1,54
62748,E01023786,-0.198795,51.897467,1,54
62749,E01023758,-0.198567,51.899532,1,57
62750,E01023753,-0.160094,51.898397,1,37
62751,E01023800,-0.209227,51.923883,1,62
62752,E01023774,-0.177023,51.918263,1,84
62753,E01023798,-0.216625,51.906011,1,15
62754,E01023800,-0.217923,51.924644,1,19
62755,E01023758,-0.206513,51.904419,1,58
62756,E01023791,-0.180485,51.897365,1,1
